Date,Shift,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,S/M,C/S,C/M,bentonite,freshSilicaSand,lca,returnSand,water,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,
"2025-02-01 00:00:00.0","3",8.5125,38.125,2282.5,64.28,2.82,5.45,3.2625,90.25,523.75,485.0,38.5,3.0,6.294028839409899,0.06259991311902693,0.39400565851570957,0.01314080644766065,0.014501890146511414,0.005609179629633755,0.95164477274803,0.01510335102816396,8.55,38.25,2207.5,64.28,2.82,5.415,3.25,92.25,525.0,477.5,38.25,3.0
"2025-02-02 00:00:00.0","1",8.55,38.375,2205.0,64.28,2.82,5.415,3.275,93.375,533.75,477.5,38.375,3.0,7.478369929197197,0.0557897415307237,0.41721632542104814,0.013152042469504518,0.014502435530341867,0.005569478258850344,0.9517055857329902,0.015070458008313133,8.55,38.0,2226.25,64.28,2.82,5.38,3.2375,93.0,552.5,463.75,37.125,3.0
"2025-02-02 00:00:00.0","2",8.55,38.0,2226.25,64.28,2.82,5.38,3.2375,93.0,552.5,463.75,37.125,3.0,7.802354866340241,0.05105995661207128,0.3983879009473159,0.012825145788604752,0.014511546174067698,0.00557645841747621,0.9523202176731927,0.014766631946658733,8.55,38.0,2260.0,64.28,2.82,5.38,3.2,94.5,525.0,495.0,37.0,3.0
"2025-02-02 00:00:00.0","3",8.55,38.875,2211.25,64.28,2.82,5.38,3.275,92.0,531.25,506.25,38.625,3.0,5.639753197834105,0.06752690285404189,0.3808350663109158,0.0128384,0.014575999999999997,0.005571199999999998,0.9523199999999999,0.0146944,8.55,38.8,2250.0,64.28,2.82,5.38,3.28,93.8,530.0,530.0,40.2,3.0
"2025-02-04 00:00:00.0","1",8.55,38.75,2197.5,64.28,2.82,5.38,3.2875,93.125,530.0,530.0,40.25,3.0,7.006620784583619,0.05134814971976166,0.35977701307639365,0.01274301121044416,0.014630339151411948,0.0055768412090251174,0.953597275436356,0.013452532992762877,8.4,37.0,2300.0,64.5,2.85,5.36,3.2,93.0,520.0,500.0,30.0,3.2
"2025-02-04 00:00:00.0","2",8.4,38.5,2240.0,64.5,2.85,5.36,3.3,91.5,530.0,510.0,31.5,3.2,6.073824880515986,0.07067732644751218,0.4292817038652499,0.012509858582050686,0.014528697774316595,0.00570929707689942,0.9523762282925184,0.01487591827421491,8.4,36.6667,2196.6667,64.5,2.85,5.36,3.1333,94.0,530.0,493.3333,35.0,3.2
"2025-02-04 00:00:00.0","3",8.4075,36.875,2251.25,64.5,2.85,5.36,3.175,95.625,547.5,493.75,35.25,3.2,5.460530097044455,0.07867452979135123,0.429604637796494,0.01233704562958623,0.014543633262300425,0.005769258029002216,0.952565453437221,0.0147846096418902,8.4,37.3333,2256.6667,64.5,2.85,5.36,3.2,93.0,560.0,480.0,37.6667,3.2
"2025-02-05 00:00:00.0","1",8.4,38.75,2166.25,64.5,2.85,5.3675,3.275,96.375,545.0,466.25,37.25,3.2,5.735730627089811,0.06711864753469629,0.38497448231360354,0.012360378749220389,0.014514940182570733,0.0057675467609129795,0.9525429494812042,0.014814184826091613,8.4,37.5,2307.5,64.5,2.85,5.4125,3.2,90.5,540.0,525.0,37.5,3.2
"2025-02-05 00:00:00.0","2",8.4,38.5,2233.75,64.5112,2.8388,5.42,3.25,91.375,533.75,520.0,37.625,3.2,6.04883902069343,0.0702147122900556,0.42471749152685095,0.012447155034998962,0.014530921523783122,0.005775406011042576,0.9536350405433501,0.013611476886825142,8.39,38.25,2227.5,64.59,2.76,5.47,3.25,93.75,540.0,490.0,39.5,3.2
"2025-02-05 00:00:00.0","3",8.395,38.5,2206.25,64.59,2.76,5.47,3.275,93.375,536.25,496.25,39.625,3.2,6.542210617928634,0.08372918099256708,0.5477739369200407,0.01237202528145676,0.014529438566293728,0.0057751694971357815,0.9533118630470933,0.014011503608020594,8.4,39.3333,2116.6667,64.59,2.76,5.47,3.3333,99.0,530.0,476.6667,42.0,3.2
